DSRC 링크정보,표준노드링크 정보,구간명,시작지점명,도착지점명,거리,가로명,링크속도,링크통행시간,소통정보코드,정보생성일시
20190909105500,2211.89,333,율하역,30,262,화랑로,01,반야월네거리-율하역,반야월네거리,1510000700
20190909105500,2211.89,333,율하역,30,262,화랑로,01,반야월네거리-율하역,반야월네거리,1510001100
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510000200
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510001600
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510002400
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510051100
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510051200
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510051400
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510051700
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510057500
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510057800
20190909105500,2088.11,334,반야월네거리,25,289,화랑로,02,송정삼거리-반야월네거리,송정삼거리,1510057900
20190909105500,2229.64,335,반야월네거리,27,299,화랑로,01,율하역-반야월네거리,율하역,1510000300
20190909105500,2229.64,335,반야월네거리,27,299,화랑로,01,율하역-반야월네거리,율하역,1510000500
20190909105500,2229.64,335,반야월네거리,27,299,화랑로,01,율하역-반야월네거리,율하역,1510000800
20190909105500,2229.64,335,반야월네거리,27,299,화랑로,01,율하역-반야월네거리,율하역,1510001200
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510000100
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510001500
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510002300
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510050900
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510051000
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510051300
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510051500
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510051600
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510057600
20190909105500,2146.93,336,송정삼거리,27,279,화랑로,01,반야월네거리-송정삼거리,반야월네거리,1510057700
20190909105500,2028.66,337,각산네거리,23,364,안심로,02,송정삼거리-각산네거리,송정삼거리,1510022200
20190909105500,2028.66,337,각산네거리,23,364,안심로,02,송정삼거리-각산네거리,송정삼거리,1510050200
20190909105500,2028.66,337,각산네거리,23,364,안심로,02,송정삼거리-각산네거리,송정삼거리,1510050201
20190909105500,2028.66,337,각산네거리,23,364,안심로,02,송정삼거리-각산네거리,송정삼거리,1510050202
20190909105500,2028.66,337,각산네거리,23,364,안심로,02,송정삼거리-각산네거리,송정삼거리,1510050400
20190909105500,2028.66,337,각산네거리,23,364,안심로,02,송정삼거리-각산네거리,송정삼거리,1510050700
20190909105500,2028.66,337,각산네거리,23,364,안심로,02,송정삼거리-각산네거리,송정삼거리,1510050800
20190909105500,2510.04,338,반야월삼거리,16,558,안심로,02,각산네거리-반야월삼거리,각산네거리,1510022900
20190909105500,2510.04,338,반야월삼거리,16,558,안심로,02,각산네거리-반야월삼거리,각산네거리,1510023100
20190909105500,2510.04,338,반야월삼거리,16,558,안심로,02,각산네거리-반야월삼거리,각산네거리,1510024300
20190909105500,2510.04,338,반야월삼거리,16,558,안심로,02,각산네거리-반야월삼거리,각산네거리,1510045000
20190909105500,2510.04,338,반야월삼거리,16,558,안심로,02,각산네거리-반야월삼거리,각산네거리,1510059800
20190909105500,798.8,339,반야월삼거리,21,132,화랑로,02,율하역-반야월삼거리,율하역,1510001901
20190909105500,798.8,339,반야월삼거리,21,132,화랑로,02,율하역-반야월삼거리,율하역,1510001902
20190909105500,798.8,339,반야월삼거리,21,132,화랑로,02,율하역-반야월삼거리,율하역,1510001912
20190909105500,798.8,339,반야월삼거리,21,132,화랑로,02,율하역-반야월삼거리,율하역,1510001922
20190909105500,2099.9,340,현대은하맨션삼거리,34,234,화랑로,01,율하역-현대은하맨션삼거리,율하역,1510001922
20190909105500,2099.9,340,현대은하맨션삼거리,34,234,화랑로,01,율하역-현대은하맨션삼거리,율하역,1510023400
20190909105500,2099.9,340,현대은하맨션삼거리,34,234,화랑로,01,율하역-현대은하맨션삼거리,율하역,1510042200
20190909105500,2099.9,340,현대은하맨션삼거리,34,234,화랑로,01,율하역-현대은하맨션삼거리,율하역,1510045500
20190909105500,2099.9,340,현대은하맨션삼거리,34,234,화랑로,01,율하역-현대은하맨션삼거리,율하역,1510045501
20190909105500,2099.9,340,현대은하맨션삼거리,34,234,화랑로,01,율하역-현대은하맨션삼거리,율하역,1510045502
20190909105500,3213.79,341,율하역,48,369,범안로,01,연호네거리-율하역,연호네거리,1550005700
20190909105500,3213.79,341,율하역,48,369,범안로,01,연호네거리-율하역,연호네거리,1550010000
20190909105500,3213.79,341,율하역,48,369,범안로,01,연호네거리-율하역,연호네거리,1550010001
20190909105500,3213.79,341,율하역,48,369,범안로,01,연호네거리-율하역,연호네거리,1550010002
20190909105500,1604.79,343,범안삼거리,43,241,범안로,01,연호네거리-범안삼거리,연호네거리,1550002200
20190909105500,1604.79,343,범안삼거리,43,241,범안로,01,연호네거리-범안삼거리,연호네거리,1550003601
20190909105500,1604.79,343,범안삼거리,43,241,범안로,01,연호네거리-범안삼거리,연호네거리,1550003602
20190909105500,1667.02,344,담티고개고가차도,53,113,달구벌대로,01,연호네거리-담티고개고가차도,연호네거리,1550005201
20190909105500,1667.02,344,담티고개고가차도,53,113,달구벌대로,01,연호네거리-담티고개고가차도,연호네거리,1550005900
20190909105500,1667.02,344,담티고개고가차도,53,113,달구벌대로,01,연호네거리-담티고개고가차도,연호네거리,1550006100
20190909105500,1406.95,346,만촌네거리,49,106,무열로황금로,01,선스포츠프라자 삼거리-만촌네거리,선스포츠프라자 앞 삼거리,1550041500
20190909105500,1556.38,347,만촌네거리,44,121,달구벌대로,01,담티고개고가차도-만촌네거리,담티고개고가차도,1550006400
20190909105500,1556.38,347,만촌네거리,44,121,달구벌대로,01,담티고개고가차도-만촌네거리,담티고개고가차도,1550006501
20190909105500,1556.38,347,만촌네거리,44,121,달구벌대로,01,담티고개고가차도-만촌네거리,담티고개고가차도,1550006502
20190909105500,1556.38,347,만촌네거리,44,121,달구벌대로,01,담티고개고가차도-만촌네거리,담티고개고가차도,1550006700
20190909105500,1556.38,347,만촌네거리,44,121,달구벌대로,01,담티고개고가차도-만촌네거리,담티고개고가차도,1550006900
20190909105500,1556.38,347,만촌네거리,44,121,달구벌대로,01,담티고개고가차도-만촌네거리,담티고개고가차도,1550007100
20190909105500,1502.26,348,만촌네거리,49,116,무열로황금로,01,무열대네거리-만촌네거리,무열대네거리,1550009301
20190909105500,1502.26,348,만촌네거리,49,116,무열로황금로,01,무열대네거리-만촌네거리,무열대네거리,1550009302
20190909105500,1502.26,348,만촌네거리,49,116,무열로황금로,01,무열대네거리-만촌네거리,무열대네거리,1550010200
20190909105500,1637.76,349,연호네거리,39,150,달구벌대로,01,담티고개고가차도-연호네거리,담티고개고가차도,1550005101
20190909105500,1637.76,349,연호네거리,39,150,달구벌대로,01,담티고개고가차도-연호네거리,담티고개고가차도,1550006000
20190909105500,1637.76,349,연호네거리,39,150,달구벌대로,01,담티고개고가차도-연호네거리,담티고개고가차도,1550006200
20190909105500,1587.31,350,담티고개고가차도,39,147,달구벌대로,01,만촌네거리-담티고개고가차도,만촌네거리,1550006300
20190909105500,1587.31,350,담티고개고가차도,39,147,달구벌대로,01,만촌네거리-담티고개고가차도,만촌네거리,1550006601
20190909105500,1587.31,350,담티고개고가차도,39,147,달구벌대로,01,만촌네거리-담티고개고가차도,만촌네거리,1550006602
20190909105500,1587.31,350,담티고개고가차도,39,147,달구벌대로,01,만촌네거리-담티고개고가차도,만촌네거리,1550006800
20190909105500,1587.31,350,담티고개고가차도,39,147,달구벌대로,01,만촌네거리-담티고개고가차도,만촌네거리,1550007000
20190909105500,1587.31,350,담티고개고가차도,39,147,달구벌대로,01,만촌네거리-담티고개고가차도,만촌네거리,1550007200
20190909105500,1348.89,351,신천지네거리(황금아파트고가),35,146,무열로황금로,01,선스포츠프라자 삼거리-신천지네거리,선스포츠프라자 앞 삼거리,1550030300
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540033800
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540035800
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540038400
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540039400
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540040800
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540041200
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540041800
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540116100
20190909105500,1930.5,353,원대오거리,18,475,성북로,02,성북교교차로-원대오거리,성북교교차로,1540116200
20190909105500,1755.89,354,궁전맨션삼거리,30,210,지산로동대구로,01,황금네거리-궁전맨션삼거리,황금네거리,1550028000
20190909105500,1755.89,354,궁전맨션삼거리,30,210,지산로동대구로,01,황금네거리-궁전맨션삼거리,황금네거리,1550032700
20190909105500,1755.89,354,궁전맨션삼거리,30,210,지산로동대구로,01,황금네거리-궁전맨션삼거리,황금네거리,1550035600
20190909105500,800.46,355,궁전맨션삼거리,33,85,지산로동대구로,01,범어네거리-궁전맨션삼거리,범어네거리,1550041200
20190909105500,798.28,356,범어네거리,43,67,지산로동대구로,01,궁전맨션삼거리-범어네거리,궁전맨션삼거리,1550041100
20190909105500,946.32,357,수성시장네거리,31,113,명덕로,01,궁전맨션삼거리-수성시장네거리,궁전맨션삼거리,1550040900
20190909105500,946.32,357,수성시장네거리,31,113,명덕로,01,궁전맨션삼거리-수성시장네거리,궁전맨션삼거리,1550041700
20190909105500,946.32,357,수성시장네거리,31,113,명덕로,01,궁전맨션삼거리-수성시장네거리,궁전맨션삼거리,1550042100
20190909105500,798.43,358,수성네거리,27,117,수성로,01,수성시장네거리-수성네거리,수성시장네거리,1550043200
20190909105500,798.43,358,수성네거리,27,117,수성로,01,수성시장네거리-수성네거리,수성시장네거리,1550045700
20190909105500,796.18,359,수성시장네거리,29,142,수성로,01,수성네거리-수성시장네거리,수성네거리,1550043300
20190909105500,796.18,359,수성시장네거리,29,142,수성로,01,수성네거리-수성시장네거리,수성네거리,1550045800
20190909105500,1113.84,360,수성네거리,25,247,수성로,02,청구네거리-수성네거리,청구네거리,1550047700
20190909105500,1113.84,360,수성네거리,25,247,수성로,02,청구네거리-수성네거리,청구네거리,1550050200
20190909105500,1113.84,360,수성네거리,25,247,수성로,02,청구네거리-수성네거리,청구네거리,1550051000
20190909105500,667.09,361,동신교상단,18,129,국채보상로,02,청구네거리-동신교상단,청구네거리,1500013300
20190909105500,667.09,361,동신교상단,18,129,국채보상로,02,청구네거리-동신교상단,청구네거리,1510017100
20190909105500,667.09,361,동신교상단,18,129,국채보상로,02,청구네거리-동신교상단,청구네거리,1510018000
20190909105500,667.09,361,동신교상단,18,129,국채보상로,02,청구네거리-동신교상단,청구네거리,1510018600
20190909105500,667.09,361,동신교상단,18,129,국채보상로,02,청구네거리-동신교상단,청구네거리,1510019000
20190909105500,650.39,362,청구네거리,27,91,국채보상로,01,동신교상단-청구네거리,동신교상단,1500013400
20190909105500,650.39,362,청구네거리,27,91,국채보상로,01,동신교상단-청구네거리,동신교상단,1510017200
20190909105500,650.39,362,청구네거리,27,91,국채보상로,01,동신교상단-청구네거리,동신교상단,1510018100
20190909105500,650.39,362,청구네거리,27,91,국채보상로,01,동신교상단-청구네거리,동신교상단,1510018700
20190909105500,650.39,362,청구네거리,27,91,국채보상로,01,동신교상단-청구네거리,동신교상단,1510019100
20190909105500,1126.04,364,공고네거리,19,200,신암로아양로,02,파티마삼거리-공고네거리,파티마삼거리,1510035100
20190909105500,1126.04,364,공고네거리,19,200,신암로아양로,02,파티마삼거리-공고네거리,파티마삼거리,1510035700
20190909105500,1084.88,365,파티마삼거리,35,121,신암로아양로,01,큰고개오거리-파티마삼거리,큰고개오거리,1510036100
20190909105500,1084.88,365,파티마삼거리,35,121,신암로아양로,01,큰고개오거리-파티마삼거리,큰고개오거리,1510036700
20190909105500,656.51,366,공산수원지삼거리,32,133,호국로,01,산격대교네거리-공산수원지삼거리,산격대교사거리,1540054800
20190909105500,656.51,366,공산수원지삼거리,32,133,호국로,01,산격대교네거리-공산수원지삼거리,산격대교사거리,1540057100
20190909105500,2301.32,367,큰고개오거리,15,498,노원로동북로,03,복현오거리-큰고개오거리,복현오거리,1510007500
20190909105500,2301.32,367,큰고개오거리,15,498,노원로동북로,03,복현오거리-큰고개오거리,복현오거리,1510008200
20190909105500,2301.32,367,큰고개오거리,15,498,노원로동북로,03,복현오거리-큰고개오거리,복현오거리,1540001800
20190909105500,2301.32,367,큰고개오거리,15,498,노원로동북로,03,복현오거리-큰고개오거리,복현오거리,1540003200
20190909105500,2301.32,367,큰고개오거리,15,498,노원로동북로,03,복현오거리-큰고개오거리,복현오거리,1540004200
20190909105500,2301.32,367,큰고개오거리,15,498,노원로동북로,03,복현오거리-큰고개오거리,복현오거리,1540004800
20190909105500,407.76,368,경대교교차로,23,64,팔달로,02,동침산네거리-경대교교차로,동침산네거리,1540028500
20190909105500,407.76,368,경대교교차로,23,64,팔달로,02,동침산네거리-경대교교차로,동침산네거리,1540028800
20190909105500,407.76,368,경대교교차로,23,64,팔달로,02,동침산네거리-경대교교차로,동침산네거리,1540029100
20190909105500,407.76,368,경대교교차로,23,64,팔달로,02,동침산네거리-경대교교차로,동침산네거리,1540029300
20190909105500,407.76,369,동침산네거리,10,141,팔달로,03,경대교교차로-동침산네거리,경대교교차로,1540028600
20190909105500,407.76,369,동침산네거리,10,141,팔달로,03,경대교교차로-동침산네거리,경대교교차로,1540028700
20190909105500,407.76,369,동침산네거리,10,141,팔달로,03,경대교교차로-동침산네거리,경대교교차로,1540029200
20190909105500,407.76,369,동침산네거리,10,141,팔달로,03,경대교교차로-동침산네거리,경대교교차로,1540029400
20190909105500,1149.65,370,성북교교차로,23,181,연암로,02,연암사거리-성북교교차로,연암네거리,1540030200
20190909105500,1149.65,370,성북교교차로,23,181,연암로,02,연암사거리-성북교교차로,연암네거리,1540032600
20190909105500,1149.65,370,성북교교차로,23,181,연암로,02,연암사거리-성북교교차로,연암네거리,1540033000
20190909105500,1149.65,370,성북교교차로,23,181,연암로,02,연암사거리-성북교교차로,연암네거리,1540036400
20190909105500,1183.28,371,연암네거리,37,113,연암로,01,성북교교차로-연암사거리,성북교교차로,1540030100
20190909105500,1183.28,371,연암네거리,37,113,연암로,01,성북교교차로-연암사거리,성북교교차로,1540032500
20190909105500,1183.28,371,연암네거리,37,113,연암로,01,성북교교차로-연암사거리,성북교교차로,1540032900
20190909105500,1183.28,371,연암네거리,37,113,연암로,01,성북교교차로-연암사거리,성북교교차로,1540036300
20190909105500,788.73,372,동침산네거리,24,118,팔달로,02,침산네거리-동침산네거리,침산네거리,1540030000
20190909105500,788.73,372,동침산네거리,24,118,팔달로,02,침산네거리-동침산네거리,침산네거리,1540030001
20190909105500,788.73,372,동침산네거리,24,118,팔달로,02,침산네거리-동침산네거리,침산네거리,1540030002
20190909105500,791.33,373,침산네거리,41,72,팔달로,01,동침산네거리-침산네거리,동침산네거리,1540029900
20190909105500,791.33,373,침산네거리,41,72,팔달로,01,동침산네거리-침산네거리,동침산네거리,1540029901
20190909105500,791.33,373,침산네거리,41,72,팔달로,01,동침산네거리-침산네거리,동침산네거리,1540029902
20190909105500,1392.84,374,공고네거리,24,204,수성로,02,경대교교차로-공고네거리,경대교교차로,1510034900
20190909105500,1392.84,374,공고네거리,24,204,수성로,02,경대교교차로-공고네거리,경대교교차로,1510035300
20190909105500,1392.84,374,공고네거리,24,204,수성로,02,경대교교차로-공고네거리,경대교교차로,1540025200
20190909105500,1437.34,375,경대교교차로,28,182,수성로,01,공고네거리-경대교교차로,공고네거리,1510034800
20190909105500,1437.34,375,경대교교차로,28,182,수성로,01,공고네거리-경대교교차로,공고네거리,1510035200
20190909105500,1437.34,375,경대교교차로,28,182,수성로,01,공고네거리-경대교교차로,공고네거리,1540025100
20190909105500,973.12,376,고성네거리,30,135,팔달로칠곡로,01,남침산네거리-고성네거리,남침산네거리,1540025700
20190909105500,973.12,376,고성네거리,30,135,팔달로칠곡로,01,남침산네거리-고성네거리,남침산네거리,1540026900
20190909105500,975.67,377,남침산네거리,33,105,팔달로칠곡로,01,고성네거리-남침산네거리,고성네거리,1540025800
20190909105500,975.67,377,남침산네거리,33,105,팔달로칠곡로,01,고성네거리-남침산네거리,고성네거리,1540027000
20190909105500,784.51,378,원대오거리,21,131,팔달로칠곡로,02,원대오거리-고성네거리,고성네거리,1540027300
20190909105500,784.51,378,원대오거리,21,131,팔달로칠곡로,02,원대오거리-고성네거리,고성네거리,1540028100
20190909105500,1531.61,379,노원네거리,19,323,달서로,02,원대오거리-노원네거리,원대오거리,1540030700
20190909105500,1531.61,379,노원네거리,19,323,달서로,02,원대오거리-노원네거리,원대오거리,1540036700
20190909105500,1531.61,379,노원네거리,19,323,달서로,02,원대오거리-노원네거리,원대오거리,1540042100
20190909105500,1531.61,379,노원네거리,19,323,달서로,02,원대오거리-노원네거리,원대오거리,1540045900
20190909105500,1188.07,380,원대오거리,40,107,달서로,01,북비산네거리-원대오거리,북비산네거리,1520019100
20190909105500,1188.07,380,원대오거리,40,107,달서로,01,북비산네거리-원대오거리,북비산네거리,1520027500
20190909105500,1188.07,380,원대오거리,40,107,달서로,01,북비산네거리-원대오거리,북비산네거리,1520027700
20190909105500,804.37,381,고성네거리,26,111,팔달로칠곡로,01,고성네거리-원대오거리,원대오거리,1540027400
20190909105500,804.37,381,고성네거리,26,111,팔달로칠곡로,01,고성네거리-원대오거리,원대오거리,1540028200
20190909105500,1545.71,382,원대오거리,17,361,달서로,02,노원네거리-원대오거리,노원네거리,1540030800
20190909105500,1545.71,382,원대오거리,17,361,달서로,02,노원네거리-원대오거리,노원네거리,1540036800
20190909105500,1545.71,382,원대오거리,17,361,달서로,02,노원네거리-원대오거리,노원네거리,1540042200
20190909105500,1545.71,382,원대오거리,17,361,달서로,02,노원네거리-원대오거리,노원네거리,1540046000
20190909105500,1443.9,383,만평네거리,25,206,팔달로칠곡로,02,원대오거리-만평네거리,원대오거리,1540030300
20190909105500,1443.9,383,만평네거리,25,206,팔달로칠곡로,02,원대오거리-만평네거리,원대오거리,1540031300
20190909105500,1443.9,383,만평네거리,25,206,팔달로칠곡로,02,원대오거리-만평네거리,원대오거리,1540032100
20190909105500,1443.9,383,만평네거리,25,206,팔달로칠곡로,02,원대오거리-만평네거리,원대오거리,1540033100
20190909105500,1443.9,383,만평네거리,25,206,팔달로칠곡로,02,원대오거리-만평네거리,원대오거리,1540034500
20190909105500,1625.06,384,평리네거리,19,378,두류공원로서대구로,02,만평네거리-평리네거리,만평네거리,1520003000
20190909105500,1625.06,384,평리네거리,19,378,두류공원로서대구로,02,만평네거리-평리네거리,만평네거리,1520003200
20190909105500,1625.06,384,평리네거리,19,378,두류공원로서대구로,02,만평네거리-평리네거리,만평네거리,1520003300
20190909105500,1625.06,384,평리네거리,19,378,두류공원로서대구로,02,만평네거리-평리네거리,만평네거리,1520003801
20190909105500,1625.06,384,평리네거리,19,378,두류공원로서대구로,02,만평네거리-평리네거리,만평네거리,1520003802
20190909105500,1625.06,384,평리네거리,19,378,두류공원로서대구로,02,만평네거리-평리네거리,만평네거리,1520004200
20190909105500,831.28,389,남평리네거리,26,117,두류공원로서대구로,01,두류네거리(북)-남평리네거리,두류네거리(북),1520000501
20190909105500,831.28,389,남평리네거리,26,117,두류공원로서대구로,01,두류네거리(북)-남평리네거리,두류네거리(북),1520000502
20190909105500,839.29,390,두류네거리(북),13,230,두류공원로서대구로,03,남평리네거리-두류네거리(북),남평리네거리,1520000601
20190909105500,839.29,390,두류네거리(북),13,230,두류공원로서대구로,03,남평리네거리-두류네거리(북),남평리네거리,1520000602
20190909105500,2197.36,391,죽전네거리,23,332,달구벌대로,02,두류네거리(북)-죽전네거리,두류네거리(북),1520000200
20190909105500,2197.36,391,죽전네거리,23,332,달구벌대로,02,두류네거리(북)-죽전네거리,두류네거리(북),1560005001
20190909105500,2197.36,391,죽전네거리,23,332,달구벌대로,02,두류네거리(북)-죽전네거리,두류네거리(북),1560008200
20190909105500,2217.37,392,두류네거리(북),21,377,달구벌대로,02,죽전네거리-두류네거리(북),죽전네거리,1520000100
20190909105500,2217.37,392,두류네거리(북),21,377,달구벌대로,02,죽전네거리-두류네거리(북),죽전네거리,1560004901
20190909105500,2217.37,392,두류네거리(북),21,377,달구벌대로,02,죽전네거리-두류네거리(북),죽전네거리,1560008100
20190909105500,1290.95,394,월성네거리,22,200,월곡로,02,상인네거리(고가)-월성네거리,상인네거리(고가),1560018100
20190909105500,1290.95,394,월성네거리,22,200,월곡로,02,상인네거리(고가)-월성네거리,상인네거리(고가),1560019300
20190909105500,1290.95,394,월성네거리,22,200,월곡로,02,상인네거리(고가)-월성네거리,상인네거리(고가),1560019301
20190909105500,1290.95,394,월성네거리,22,200,월곡로,02,상인네거리(고가)-월성네거리,상인네거리(고가),1560019302
20190909105500,1290.95,394,월성네거리,22,200,월곡로,02,상인네거리(고가)-월성네거리,상인네거리(고가),1560020500
20190909105500,1281.84,395,상인네거리(고가),32,142,월곡로,01,월성네거리-상인네거리(고가),월성네거리,1560018200
20190909105500,1281.84,395,상인네거리(고가),32,142,월곡로,01,월성네거리-상인네거리(고가),월성네거리,1560019400
20190909105500,1281.84,395,상인네거리(고가),32,142,월곡로,01,월성네거리-상인네거리(고가),월성네거리,1560019401
20190909105500,1281.84,395,상인네거리(고가),32,142,월곡로,01,월성네거리-상인네거리(고가),월성네거리,1560019402
20190909105500,1281.84,395,상인네거리(고가),32,142,월곡로,01,월성네거리-상인네거리(고가),월성네거리,1560020600
20190909105500,1789.21,400,월성교삼거리,46,141,달서대로,01,호림네거리-월성교삼거리,호림네거리,1560019800
20190909105500,1789.21,400,월성교삼거리,46,141,달서대로,01,호림네거리-월성교삼거리,호림네거리,1560022400
20190909105500,1789.21,400,월성교삼거리,46,141,달서대로,01,호림네거리-월성교삼거리,호림네거리,1560026800
20190909105500,1868.23,404,신당네거리,34,191,달구벌대로,01,강창교동편삼거리-신당네거리,강창교동편삼거리,1560006701
20190909105500,1868.23,404,신당네거리,34,191,달구벌대로,01,강창교동편삼거리-신당네거리,강창교동편삼거리,1560007900
20190909105500,1868.23,404,신당네거리,34,191,달구벌대로,01,강창교동편삼거리-신당네거리,강창교동편삼거리,1560008400
20190909105500,1070.63,405,문화대삼거리,40,104,달서대로,01,신당네거리-문화대삼거리,신당네거리,1560065300
20190909105500,1070.63,405,문화대삼거리,40,104,달서대로,01,신당네거리-문화대삼거리,신당네거리,1560068700
20190909105500,1070.63,405,문화대삼거리,40,104,달서대로,01,신당네거리-문화대삼거리,신당네거리,1560072900
20190909105500,1066.68,406,신당네거리,19,204,달서대로,02,문화대삼거리-신당네거리,문화대삼거리,1560065400
20190909105500,1066.68,406,신당네거리,19,204,달서대로,02,문화대삼거리-신당네거리,문화대삼거리,1560068800
20190909105500,1066.68,406,신당네거리,19,204,달서대로,02,문화대삼거리-신당네거리,문화대삼거리,1560073000
20190909105500,1960.58,407,문화대삼거리,24,279,달서대로,02,서재초교삼거리-문화대삼거리,서재초교삼거리,1560077800
20190909105500,1960.58,407,문화대삼거리,24,279,달서대로,02,서재초교삼거리-문화대삼거리,서재초교삼거리,1560077801
20190909105500,1960.58,407,문화대삼거리,24,279,달서대로,02,서재초교삼거리-문화대삼거리,서재초교삼거리,1560077802
20190909105500,1960.58,407,문화대삼거리,24,279,달서대로,02,서재초교삼거리-문화대삼거리,서재초교삼거리,1560077803
20190909105500,1960.58,407,문화대삼거리,24,279,달서대로,02,서재초교삼거리-문화대삼거리,서재초교삼거리,1560077804
20190909105500,2009.99,408,남평리네거리,21,348,평리로선원로,02,와룡네거리-남평리네거리,와룡네거리,1520004900
20190909105500,2009.99,408,남평리네거리,21,348,평리로선원로,02,와룡네거리-남평리네거리,와룡네거리,1520005500
20190909105500,2009.99,408,남평리네거리,21,348,평리로선원로,02,와룡네거리-남평리네거리,와룡네거리,1520006100
20190909105500,2009.99,408,남평리네거리,21,348,평리로선원로,02,와룡네거리-남평리네거리,와룡네거리,1520024900
20190909105500,2009.99,408,남평리네거리,21,348,평리로선원로,02,와룡네거리-남평리네거리,와룡네거리,1520025000
20190909105500,1144.54,409,와룡네거리,25,163,와룡로,02,죽전네거리-와룡네거리,죽전네거리,1560064700
20190909105500,1016.25,410,불미골네거리,13,304,성서로,03,성서네거리-불미골사거리,성서네거리,1560065700
20190909105500,1016.25,410,불미골네거리,13,304,성서로,03,성서네거리-불미골사거리,성서네거리,1560070100
20190909105500,1016.25,410,불미골네거리,13,304,성서로,03,성서네거리-불미골사거리,성서네거리,1560071900
20190909105500,1016.25,410,불미골네거리,13,304,성서로,03,성서네거리-불미골사거리,성서네거리,1560074100
20190909105500,1018.6,411,성서네거리,18,293,성서로,02,불미골사거리-성서네거리,불미골네거리,1560065800
20190909105500,1018.6,411,성서네거리,18,293,성서로,02,불미골사거리-성서네거리,불미골네거리,1560070200
20190909105500,1018.6,411,성서네거리,18,293,성서로,02,불미골사거리-성서네거리,불미골네거리,1560072000
20190909105500,1018.6,411,성서네거리,18,293,성서로,02,불미골사거리-성서네거리,불미골네거리,1560074200
20190909105500,2043.97,418,계명네거리,21,332,현충로,02,앞산네거리-계명네거리,앞산네거리,1500026000
20190909105500,2043.97,418,계명네거리,21,332,현충로,02,앞산네거리-계명네거리,앞산네거리,1530021900
20190909105500,2043.97,418,계명네거리,21,332,현충로,02,앞산네거리-계명네거리,앞산네거리,1530025400
20190909105500,2043.97,418,계명네거리,21,332,현충로,02,앞산네거리-계명네거리,앞산네거리,1530026500
20190909105500,2043.97,418,계명네거리,21,332,현충로,02,앞산네거리-계명네거리,앞산네거리,1530028600
20190909105500,2043.97,418,계명네거리,21,332,현충로,02,앞산네거리-계명네거리,앞산네거리,1530028900
20190909105500,2043.97,418,계명네거리,21,332,현충로,02,앞산네거리-계명네거리,앞산네거리,1530029000
20190909105500,1404.59,419,남구청네거리,23,235,공평로 이천로,02,건들바위네거리-남구청네거리,건들바위네거리,1530017200
20190909105500,1404.59,419,남구청네거리,23,235,공평로 이천로,02,건들바위네거리-남구청네거리,건들바위네거리,1530021400
20190909105500,1404.59,419,남구청네거리,23,235,공평로 이천로,02,건들바위네거리-남구청네거리,건들바위네거리,1530022400
